oracle_joint,oracle_dec,oracle_delta,oracle_pct,est_joint,est_dec,est_delta,est_pct,pehe_joint,pehe_dec,beta,seed
74.2663255323417,65.62999078323438,8.63633474910732,11.628870402840041,35.30356337675586,34.23009550844286,1.0734678683130028,3.0406785197773614,14.502526037554729,11.269221510167094,0.6,7
73.92259650595338,65.50378772915941,8.418808776793966,11.38868109985281,34.94093359649014,33.930906267551386,1.0100273289387545,2.890670697591815,14.21467166471088,10.907748219516963,0.6,8
73.79825222176812,65.61043897459909,8.187813247169032,11.094860651393434,34.86356983184304,33.87015785844357,0.9934119733994677,2.849427004150687,14.295826357571338,11.00280841800704,0.6,9
73.64549807399106,65.22689765667569,8.418600417315375,11.43124921072198,34.982207352336815,34.11801980616196,0.864187546174854,2.470363111941037,14.252925105426131,10.972675310311104,0.6,10
73.66208056607495,65.3708762132211,8.291204352853853,11.255729255999816,34.9447645350367,33.79780880137467,1.1469557336620255,3.2821961999831255,14.209183374426146,10.910040435828746,0.6,11
73.60296434555227,65.29591320332476,8.307051142227508,11.286299697424472,34.833426128030176,33.88005251589944,0.9533736121307328,2.7369504470407544,14.297951351634362,11.016573289870458,0.6,12
74.04362037105948,65.65057166269435,8.393048708365129,11.335275971521263,34.95432759334671,33.986780285326994,0.9675473080197179,2.7680329579673653,14.193724038848197,10.8896386968299,0.6,13
74.23741038512165,65.64344262544977,8.593967759671884,11.576330202102863,35.490864983759735,34.166495493044934,1.3243694907148011,3.731578509909013,14.40624617126678,11.148535887450025,0.6,14
73.82033493278236,64.97579995713153,8.84453497565083,11.981163433766978,34.90181584312746,33.84818226672671,1.053633576400749,3.0188503117903553,14.349331358087433,11.100720438446487,0.6,15
74.70782693859685,66.35406106500571,8.353765873591144,11.181915223497521,35.47799968493165,34.475771240105246,1.0022284448264074,2.824929403367906,14.516141964142564,11.278422408587849,0.6,16
74.00253984274113,65.1975786015573,8.804961241183832,11.898187899894772,35.06666698542156,33.906947817800415,1.159719167621148,3.307183908020924,14.415455028182231,11.167431474248676,0.6,17
74.23809426134603,65.71693665431589,8.521157607030148,11.47814702386145,35.3484634815967,33.84796207129123,1.5005014103054748,4.244884395291109,14.454040458794482,11.217012951440712,0.6,18
74.24071746149346,65.40594617860232,8.83477128289114,11.900169590189485,35.09513373413413,34.10607998776383,0.9890537463703026,2.818207657685407,14.4828770672711,11.234049633016697,0.6,19
70.01390551401153,61.83346814212472,8.180437371886804,11.684018070167067,44.87531353100206,43.50787000918936,1.367443521812696,3.0472066136496165,14.31249157069334,11.04086422157271,0.8,0
69.81964608681696,61.59728473110233,8.222361355714632,11.776572664792042,44.53450997551008,43.389750497798,1.1447594777120855,2.570499772741631,14.585332160000467,11.371262771217271,0.8,1
70.24718313585646,62.00936290222677,8.23782023362969,11.726904718297291,44.625657664798204,43.62641134723736,0.9992463175608464,2.2391744342830737,14.510341678238202,11.27248367918567,0.8,2
69.92824670098247,61.84342010490011,8.084826596082358,11.561603468557676,44.090377252900474,43.185090447277815,0.9052868056226586,2.053252573526357,14.30750818864757,11.043297603728476,0.8,3
70.14188533291546,61.86625770953277,8.275627623382697,11.798410584637073,44.606692380723544,43.51954474039064,1.0871476403329012,2.4371850552243686,14.304011991871489,11.038196682386998,0.8,4
69.93601363078568,61.713091185947825,8.222922444837856,11.757779744566601,44.592884228027586,43.467335629388195,1.1255485986393907,2.5240542703715927,14.354317051879248,11.066659310863509,0.8,5
70.49490961661704,62.221419104996656,8.27349051162038,11.736294941883514,44.645674860341835,43.65171949812851,0.9939553622133275,2.2263194930361436,14.404587538494612,11.142330670225308,0.8,6
70.2730167032482,61.996596473653454,8.276420229594748,11.777522323461305,44.906126509457195,43.75576126606664,1.150365243390553,2.5617111356693987,14.502526037554729,11.269221510167094,0.8,7
69.98594604330297,61.81228307094032,8.173662972362656,11.6790061926223,44.68867755549097,43.37269771196951,1.3159798435214611,2.944772402108741,14.21467166471088,10.907748219516963,0.8,8
69.88649589889248,61.77297139921548,8.113524499676998,11.609574060509702,44.449400094072175,43.385235867850625,1.0641642262215498,2.3941025614954654,14.295826357571338,11.00280841800704,0.8,9
69.77262989586512,61.60562086878759,8.167009027077533,11.705175853721874,44.44372842102564,43.43940069699782,1.0043277240278172,2.259773785208995,14.252925105426131,10.972675310311104,0.8,10
69.69483309358655,61.76706176758275,7.9277713260038,11.374977131171763,44.48513729648277,43.269151840972846,1.215985455509923,2.7334645443615733,14.209183374426146,10.910040435828746,0.8,11
69.67156896296599,61.563810344858574,8.107758618107418,11.637112151754623,44.35328197574757,43.41176441918516,0.9415175565624097,2.122768630914918,14.297951351634362,11.016573289870458,0.8,12
