oracle_joint,oracle_dec,oracle_delta,oracle_pct,est_joint,est_dec,est_delta,est_pct,pehe_joint,pehe_dec,rho,seed
95.73378914699946,87.6457275127903,8.088061634209154,8.448492122034276,36.71637601461925,34.0395906099438,2.6767854046754493,7.290440112089608,17.30441903191001,13.547809055617034,0.75,0
95.60512227947306,88.14305541182274,7.4620668676503215,7.805091076435418,36.45147800043156,34.09655944294453,2.354918557487025,6.460419951858041,17.270734220863762,13.528049219276424,0.75,1
95.55303081298061,87.6126764471742,7.940354365806414,8.309892735215826,36.40054971672428,33.75024410673506,2.6503056099892177,7.280949410419292,17.279234307408526,13.537745721011767,0.75,2
95.42821091015739,87.50940889562649,7.918802014530897,8.298177173190636,36.64993774450867,34.07738710312491,2.5725506413837564,7.019249689637485,17.232142010336677,13.476299237912704,0.75,3
95.5611069632721,87.84782000183979,7.713286961432303,8.071575567240785,36.50097024944131,34.033281343816505,2.4676889056248044,6.760611810483518,17.42925399618573,13.718258612148183,0.75,4
94.81647880429463,87.18421475795141,7.632264046343224,8.049512218331321,36.47396568161268,34.34290168867649,2.131063992936191,5.842698903482565,17.132457220550574,13.385166275626727,0.75,5
95.38463872608631,87.75431572710336,7.6303229989829475,7.999530218796296,36.28364632050243,33.732705837848464,2.5509404826539637,7.030551615790968,17.277597250678053,13.524155124250452,0.75,6
95.42931362147874,87.68054312761218,7.748770493866559,8.119905928069574,36.631271491283385,33.684497465395324,2.946774025888061,8.044421899439833,17.1659646438595,13.385809246218768,0.75,7
95.43819927175866,87.6151774056015,7.823021866157163,8.196950409637592,36.606662778346205,34.05039412113608,2.5562686572101256,6.983069373704902,17.196067038511266,13.430967470220889,0.75,8
95.87740624212041,88.30513585798526,7.572270384135152,7.8978673713938425,36.72202143423628,34.1891230403712,2.532898393865082,6.897491736398904,17.46928860022715,13.781738631370226,0.75,9
95.41463146961466,87.61222954496841,7.802401924646247,8.177364209734403,36.47590227236026,34.00462345550307,2.471278816857186,6.775099895828503,17.437629705832354,13.749059405208,0.75,10
94.77667451796718,86.84526467345796,7.9314098445092185,8.368525151202293,36.789075771277005,33.85468511733927,2.934390653937733,7.976255430229514,17.138982317392458,13.3876690381641,0.75,11
95.51514420057593,87.82346321724627,7.691680983329661,8.052839209641565,36.414813513654764,34.097469835121416,2.317343678533348,6.363738970307768,17.467235114504966,13.753523664605233,0.75,12
95.72419649064136,87.9573986815937,7.7667978090476595,8.113724736051447,36.42703431946346,34.04632150475793,2.3807128147055323,6.5355658487781,17.30145727243445,13.57593294715155,0.75,13
95.53486469184864,87.48297060452882,8.051894087319823,8.428225772121536,36.688386396295506,33.94365023667846,2.744736159617048,7.481212528589672,17.29461150737512,13.564562893555216,0.75,14
95.88001717819353,88.18988720434567,7.69012997384786,8.020576341320124,36.876551763751934,34.46188249574106,2.4146692680108757,6.547980091740552,17.320625228374798,13.5843204659613,0.75,15
