bootstrap,lambda,n_train_draws,n_train_unique,n_oob,irc_joint_week,irc_decoupled_week,delta_week,delta_year
263,0.25,480,370,431,0.44936380425887074,-0.010652642771447438,0.4600164470303181,23.92085524557654
263,0.5,480,370,431,0.5854231761961494,-0.033415396971944525,0.6188385731680939,32.17960580474088
263,0.75,480,370,431,0.8174942833667794,-0.03244067030152884,0.8499349536683084,44.196617590752034
263,1.0,480,370,431,1.1217344975728147,0.07504796606068465,1.0466865315121303,54.42769963863078
264,0.0,480,348,453,0.20491654667698597,0.05515706794816032,0.14975947872882567,7.787492893898935
264,0.25,480,348,453,0.38134548906257426,0.0175230488121683,0.36382244025040594,18.918766893021107
264,0.5,480,348,453,0.5982046563327876,0.018293026615042892,0.5799116297177448,30.15540474532273
264,0.75,480,348,453,0.728570259121088,-0.025239902556881924,0.7538101616779699,39.19812840725444
264,1.0,480,348,453,0.9663642497775498,-0.026364588030947215,0.9927288378084969,51.62189956604183
265,0.0,480,357,444,0.11542018456581897,0.03478303626198196,0.08063714830383703,4.193131711799525
265,0.25,480,357,444,0.38498553977764083,-0.002046393264166659,0.3870319330418075,20.12566051817399
265,0.5,480,357,444,0.5804215938140617,-0.0058729185132617295,0.5862945123273234,30.48731464102082
265,0.75,480,357,444,0.7574110872291845,0.041367668084952576,0.716043419144232,37.23425779550006
265,1.0,480,357,444,0.9675345066787707,0.03663015260931204,0.9309043540694586,48.407026411611845
266,0.0,480,374,427,0.2062469714077271,0.06101844480047902,0.14522852660724814,7.551883383576903
266,0.25,480,374,427,0.3917645286236073,-0.031824338662820445,0.4235888672864277,22.02662109889424
266,0.5,480,374,427,0.6072664046183014,-0.06755243553838833,0.6748188401566897,35.09057968814786
266,0.75,480,374,427,0.7552660411535325,-0.08623494871143929,0.8415009898649717,43.75805147297853
266,1.0,480,374,427,1.031082635936372,-0.12129999553303981,1.1523826314694119,59.92389683640942
267,0.0,480,367,434,0.1321340410423774,0.014037274545689619,0.11809676649668777,6.141031857827764
267,0.25,480,367,434,0.4135447107389985,-0.005728196131936497,0.419272906870935,21.80219115728862
267,0.5,480,367,434,0.5901550126349766,0.01017147956557283,0.5799835330694039,30.159143719609002
267,0.75,480,367,434,0.759379653494435,-0.1466231833621707,0.9060028368566058,47.1121475165435
267,1.0,480,367,434,0.9891230872756186,-0.007597018689922585,0.9967201059655412,51.82944551020814
268,0.0,480,362,439,0.09245700452431219,-0.02939930163029611,0.12185630615460831,6.336527920039632
268,0.25,480,362,439,0.3185092523097859,-0.015406242538188451,0.3339154948479743,17.363605732094662
268,0.5,480,362,439,0.6378698300833717,0.0013002901403583204,0.6365695399430132,33.10161607703669
268,0.75,480,362,439,0.7646070756893105,-0.10948007626017434,0.8740871519494848,45.45253190137321
268,1.0,480,362,439,1.0477728933693173,-0.1401157669932879,1.187888660362605,61.77021033885546
269,0.0,480,368,433,0.17854745126566285,0.08350659016313008,0.09504086110253276,4.942124777331704
269,0.25,480,368,433,0.42707181398440225,-0.02130764653526385,0.44837946051966615,23.31573194702264
269,0.5,480,368,433,0.5962299383103334,0.038227447058451235,0.5580024912518823,29.01612954509788
269,0.75,480,368,433,0.8179337451262528,-0.007048779662589306,0.8249825247888422,42.89909128901979
269,1.0,480,368,433,0.9367041287768345,0.06590116318283334,0.8708029655940013,45.28175421088807
270,0.0,480,364,437,0.2332733228717937,0.025101119510764085,0.2081722033610296,10.824954574773539
270,0.25,480,364,437,0.4158159065768981,0.036528709145148275,0.3792871974317498,19.72293426645099
270,0.5,480,364,437,0.5810072169369012,0.025807640408430976,0.5551995765284703,28.870377979480455
270,0.75,480,364,437,0.7824460978587912,0.014470206475262454,0.7679758913835286,39.93474635194349
270,1.0,480,364,437,1.0093701480870398,0.1120329155632396,0.8973372325238002,46.66153609123761
271,0.0,480,366,435,0.16892918884710667,0.07892137719297547,0.09000781165413121,4.6804062060148235
271,0.25,480,366,435,0.4046736968286063,0.02271542750964752,0.38195826931895877,19.861830004585855
271,0.5,480,366,435,0.601993649177095,-0.03439718069822047,0.6363908298753155,33.0923231535164
271,0.75,480,366,435,0.8252858753276413,0.13494888323023158,0.6903369920974097,35.89752358906531
271,1.0,480,366,435,1.0656675415651935,0.08580611641158029,0.9798614251536131,50.95279410798788
272,0.0,480,360,441,0.17745264024283386,0.050740544899224416,0.12671209534360947,6.589028957867693
272,0.25,480,360,441,0.31328212006832734,0.00018498295718479961,0.31309713711114256,16.281051129779414
272,0.5,480,360,441,0.5884245868284949,-0.09861138223807313,0.687035969066568,35.72587039146154
272,0.75,480,360,441,0.8520579134146697,-0.09721552882739537,0.949273442242065,49.36221899658738
272,1.0,480,360,441,1.0866052822646948,0.10367512759054959,0.9829301546741452,51.112368043055554
273,0.0,480,366,435,0.1705184148091868,0.020823174527448855,0.14969524028173795,7.784152494650373
273,0.25,480,366,435,0.40667524611997696,-0.021872034572858,0.42854728069283493,22.284458596027417
273,0.5,480,366,435,0.6231545776582006,-0.058116802153261454,0.6812713798114619,35.42611175019602
273,0.75,480,366,435,0.7868280065023439,-0.03490575922615428,0.821733765728498,42.730155817881894
273,1.0,480,366,435,1.0438146604520036,0.0631166441584272,0.9806980162935762,50.99629684726597
274,0.0,480,368,433,0.23233244837494893,0.059188462413690336,0.17314398596125863,9.003487269985449
274,0.25,480,368,433,0.33010410319774525,-0.07437520526500657,0.4044793084627518,21.032924040063094
274,0.5,480,368,433,0.6297751162046019,0.026410004514695853,0.6033651116899061,31.37498580787512
274,0.75,480,368,433,0.7612913926063365,-0.01468884543472817,0.7759802380410646,40.35097237813536
274,1.0,480,368,433,0.9199278255489953,0.07886052395637708,0.8410673015926182,43.73549968281615
275,0.0,480,364,437,0.17808686033317597,-0.003751260228139851,0.18183812056131582,9.455582269188422
275,0.25,480,364,437,0.38553802509852214,-0.05653266603521536,0.4420706911337375,22.98767593895435
275,0.5,480,364,437,0.5443811990352568,-0.07805566075395604,0.6224368597892128,32.36671670903907
275,0.75,480,364,437,0.7505226692151744,0.00475837873625874,0.7457642904789156,38.77974310490361
275,1.0,480,364,437,0.9333364981394607,-0.004399415440026241,0.9377359135794872,48.762267506133334
276,0.0,480,364,437,0.12902210841158718,-0.013310725357704268,0.14233283376929143,7.401307356003154
276,0.25,480,364,437,0.39373679633575037,-0.024960156222784934,0.4186969525585353,21.772241533043836
276,0.5,480,364,437,0.6166423633528689,0.0022497471977199514,0.614392616155149,31.948416040067745
276,0.75,480,364,437,0.8784550408293068,0.05207465038467508,0.8263803904446317,42.97178030312085
276,1.0,480,364,437,1.0318015757717378,-0.10919941924386829,1.1410009950156061,59.33205174081152
277,0.0,480,358,443,0.10100854091483168,0.001723966405946951,0.09928457450888473,5.162797874462006
277,0.25,480,358,443,0.39562241118627717,-0.01654526158264759,0.41216767276892474,21.43271898398409
277,0.5,480,358,443,0.6074438441447105,-0.0873921384494032,0.6948359825941137,36.13147109489391
277,0.75,480,358,443,0.7668029131984259,-0.02670894090112938,0.7935118540995553,41.26261641317687
277,1.0,480,358,443,0.9938633139873877,0.023733151656153164,0.9701301623312346,50.4467684412242
278,0.0,480,360,441,0.1725089997246779,0.011015692647339799,0.1614933070773381,8.39765196802158
278,0.25,480,360,441,0.39439707225296183,-0.022223114191864634,0.41662018644482646,21.664249695130977
278,0.5,480,360,441,0.5928267313710877,-0.08328020284962763,0.6761069342207153,35.1575605794772
278,0.75,480,360,441,0.7860580894107925,-0.04004161602218292,0.8260997054329753,42.957184682514715
278,1.0,480,360,441,0.983652382935586,-0.04617064006571495,1.0298230230013008,53.55079719606764
279,0.0,480,366,435,0.12580156984250948,0.015887389930169506,0.10991417991234,5.71553735544168
279,0.25,480,366,435,0.26475494960856855,-0.13141050390213876,0.39616545351070726,20.600603582556776
279,0.5,480,366,435,0.6044454685747301,-0.08830570439724283,0.6927511729719729,36.02306099454259
279,0.75,480,366,435,0.7873948569474981,-0.04495815351575463,0.8323530104632526,43.28235654408913
279,1.0,480,366,435,1.0415781072109456,0.009791458468823063,1.0317866487421226,53.65290573459038
280,0.0,480,366,435,0.144703836595839,0.001586693780106797,0.1431171428157322,7.442091426418075
280,0.25,480,366,435,0.3395910694600863,-0.05992276344592175,0.39951383290600806,20.77471931111242
280,0.5,480,366,435,0.5828171961265571,-0.044519405441277936,0.6273366015678351,32.621503281527424
280,0.75,480,366,435,0.7401819608551814,0.07172046025845255,0.6684615005967289,34.7599980310299
280,1.0,480,366,435,1.0094912641459854,-0.038812072848594836,1.0483033369945804,54.51177352371818
281,0.0,480,360,441,0.09826006500515988,0.041230641347859226,0.05702942365730063,2.965530030179633
281,0.25,480,360,441,0.36498537345594956,-0.02384925516848031,0.3888346286244299,20.219400688470355
281,0.5,480,360,441,0.5825858422023225,-0.055148301827656857,0.6377341440299793,33.162175489558926
281,0.75,480,360,441,0.7576718377543772,-0.08729874627063483,0.844970584025012,43.938470369300624
281,1.0,480,360,441,0.9673563553435267,0.05933810688302283,0.9080182484605038,47.2169489199462
282,0.0,480,362,439,0.21920289138550916,0.13492337600075255,0.08427951538475657,4.382534800007342
282,0.25,480,362,439,0.3840430362374489,-0.010824112058596833,0.39486714829604574,20.533091711394377
282,0.5,480,362,439,0.6280071904456899,-0.028943439558305546,0.6569506300039955,34.16143276020777
282,0.75,480,362,439,0.7818066706349759,0.056592988516220896,0.7252136821187548,37.71111147017525
282,1.0,480,362,439,1.0615000461032549,-0.035225991733599894,1.0967260378368549,57.029753967516456
283,0.0,480,361,440,0.14143044078947917,0.002446904658291023,0.13898353613118813,7.227143878821783
283,0.25,480,361,440,0.4371964743934314,-0.03740003977563399,0.47459651416906545,24.679018736791402
283,0.5,480,361,440,0.7148678070643887,-0.0019818248901424694,0.7168496319545312,37.27618086163562
283,0.75,480,361,440,0.7772686841606091,-0.0013199163420121174,0.7785886005026211,40.4866072261363
283,1.0,480,361,440,1.0473478036070751,0.04189117446545031,1.0054566291416247,52.283744715364485
284,0.0,480,364,437,0.01673978956922675,0.015428528895369296,0.0013112606738574619,0.06818555504058801
284,0.25,480,364,437,0.29486101328743797,-0.022004285948436977,0.316865299235875,16.4769955602655
284,0.5,480,364,437,0.5557686316034212,0.001887921301048315,0.553880710302373,28.801796935723395
284,0.75,480,364,437,0.6801649972475492,0.043559382687102924,0.6366056145604462,33.1034919571432
284,1.0,480,364,437,1.001832449183722,0.09228336981400663,0.9095490793697154,47.2965521272252
285,0.0,480,357,444,0.1830767801010748,0.0068301799242124215,0.17624660017686236,9.164823209196843
285,0.25,480,357,444,0.39492073376892267,-0.021655537021489535,0.4165762707904122,21.661966081101436
285,0.5,480,357,444,0.5637178129441988,-0.1545272962267008,0.7182451091708995,37.34874567688677
285,0.75,480,357,444,0.7511150662844643,-0.07953739720775126,0.8306524634922157,43.19392810159521
285,1.0,480,357,444,1.0090112664270832,-0.1799803886342892,1.1889916550613724,61.82756606319136
286,0.0,480,364,437,0.13066028340524122,0.05530533903731274,0.07535494436792847,3.9184571071322805
286,0.25,480,364,437,0.32294171170229286,-0.031222187684478108,0.35416389938677095,18.416522768112088
286,0.5,480,364,437,0.6072983095264671,0.014771560958432916,0.5925267485680341,30.811390925537772
286,0.75,480,364,437,0.778828752384279,-0.0954007090969478,0.8742294614812267,45.45993199702379
286,1.0,480,364,437,0.9912704015705261,-0.0644136552332601,1.0556840568037862,54.895570953796884
287,0.0,480,350,451,0.10236553771972308,0.024823657143735897,0.07754188057598718,4.032177789951334
287,0.25,480,350,451,0.40842494109966865,-0.003090087764803227,0.41151502886447183,21.398781500952534
287,0.5,480,350,451,0.5858014815823871,-0.020577527779615107,0.6063790093620023,31.53170848682412
287,0.75,480,350,451,0.7927594654822984,-0.11013782243628607,0.9028972879185845,46.950658971766394
287,1.0,480,350,451,1.0397819826254526,-0.009841829194697366,1.04962381182015,54.5804382146478
288,0.0,480,362,439,0.1425726618994525,0.09469323893551906,0.04787942296393346,2.4897299941245397
288,0.25,480,362,439,0.3721121314965676,-0.004838977221354694,0.37695110871792226,19.601457653331956
288,0.5,480,362,439,0.6314240684608565,0.000160886555354242,0.6312631819055022,32.82568545908612
288,0.75,480,362,439,0.8076372823433419,0.024616177055657003,0.7830211052876849,40.717097474959616
288,1.0,480,362,439,0.9820264097922962,0.1596550012889434,0.8223714085033528,42.76331324217434
289,0.0,480,357,444,0.11578521184595024,0.06719249402732742,0.04859271781862284,2.5268213265683874
289,0.25,480,357,444,0.40009809432955684,0.0039028340226986355,0.3961952603068582,20.602153535956628
289,0.5,480,357,444,0.6870705028313489,-0.11436581822787029,0.801436321059219,41.67468869507939
289,0.75,480,357,444,0.8233443744649044,-0.05446029900854206,0.8778046734734464,45.64584302061921
289,1.0,480,357,444,0.9458089993780665,-0.014000614412343508,0.95980961379041,49.91009991710132
290,0.0,480,352,449,0.07913311632106002,-0.03845837232667543,0.11759148864773544,6.114757409682243
290,0.25,480,352,449,0.337857690244115,-0.02746331522603299,0.36532100547014806,18.9966922844477
290,0.5,480,352,449,0.5576657387148698,-0.043826442432106164,0.6014921811469759,31.277593419642745
290,0.75,480,352,449,0.7976680448439526,-0.0423985142447957,0.8400665590887483,43.68346107261491
290,1.0,480,352,449,1.0343873618207378,-0.04529512972222287,1.0796824915429606,56.14348956023395
291,0.0,480,356,445,0.14091645858737528,0.03532588394104326,0.10559057464633205,5.490709881609266
291,0.25,480,356,445,0.35580915499112137,-0.0770489445019434,0.4328580994930648,22.50862117363937
291,0.5,480,356,445,0.6220640528232312,0.020362072024736177,0.601701980798495,31.28850300152174
291,0.75,480,356,445,0.7768926125409025,0.069756774873333,0.7071358376675695,36.771063558713614
291,1.0,480,356,445,1.0178587442289435,0.16665992764660026,0.8511988165823434,44.26233846228186
292,0.0,480,358,443,0.16281410714572267,0.0784483315940015,0.0843657755517212,4.387020328689502
292,0.25,480,358,443,0.3338313175272541,0.03640569111425093,0.29742562641300313,15.466132573476163
292,0.5,480,358,443,0.5397269293031791,-0.016284527147650385,0.5560114564508295,28.912595735443134
292,0.75,480,358,443,0.8494405770884499,0.018244595654961514,0.8311959814334884,43.222191034541396
292,1.0,480,358,443,1.070250545025553,-0.0003501189800230211,1.070600664005576,55.67123452828996
293,0.0,480,366,435,0.14392713178971078,0.017814860761368283,0.1261122710283425,6.557838093473809
293,0.25,480,366,435,0.39196327178974777,-0.10133301068531685,0.4932962824750647,25.651406688703364
293,0.5,480,366,435,0.6191602854996512,-0.061369071596569326,0.6805293570962205,35.38752656900347
293,0.75,480,366,435,0.874471166204026,-0.05839029019638199,0.932861456400408,48.50879573282121
293,1.0,480,366,435,1.017503140374875,0.002865016643320642,1.0146381237315543,52.76118243404082
294,0.0,480,369,432,0.11898791585007755,0.021983525762676075,0.09700439008740148,5.044228284544877
294,0.25,480,369,432,0.31953213102532413,0.01712309893692447,0.30240903208839964,15.72526966859678
294,0.5,480,369,432,0.5908676565656009,-0.010077393710983904,0.6009450502765848,31.24914261438241
294,0.75,480,369,432,0.8363369388562286,-0.03592346595543205,0.8722604048116608,45.35754105020636
294,1.0,480,369,432,1.0302750788928972,0.02390841900096816,1.0063666598919292,52.331066314380315
295,0.0,480,359,442,0.16595719507143486,0.08038470837306591,0.08557248669836894,4.449769308315185
295,0.25,480,359,442,0.4264145496444233,0.1074789957106586,0.31893555393376477,16.58464880455577
295,0.5,480,359,442,0.6131204054430276,-0.02866739026992589,0.6417877957129535,33.372965377073584
295,0.75,480,359,442,0.8493112604744419,-0.0005236916363044657,0.8498349521107464,44.191417509758814
295,1.0,480,359,442,0.9701311737706193,0.06589069580556149,0.9042404779650578,47.020504854183
296,0.0,480,359,442,0.136537025851756,0.009045015197732778,0.12749201065402324,6.629584554009209
296,0.25,480,359,442,0.4461682813367567,-0.000562347270938105,0.4467306286076947,23.229992687600124
296,0.5,480,359,442,0.5749048259059542,-0.05784056496400077,0.632745390869955,32.90276032523766
296,0.75,480,359,442,0.8313099402544476,-0.05249938330100125,0.883809323555449,45.95808482488334
296,1.0,480,359,442,1.008220654430211,-0.08101577590353251,1.0892364303337438,56.64029437735468
297,0.0,480,355,446,0.17379166556806272,0.003932819079848336,0.1698588464882144,8.832660017387148
297,0.25,480,355,446,0.34608164147968523,-0.012375006914393845,0.35845664839407904,18.63974571649211
297,0.5,480,355,446,0.6506007167021951,-0.013336576560450144,0.6639372932626452,34.52473924965755
297,0.75,480,355,446,0.8734730884617415,-0.14220698603019533,1.015680074491937,52.81536387358072
297,1.0,480,355,446,1.0460588742777022,0.05678712498100352,0.9892717492966986,51.442130963428326
298,0.0,480,361,440,0.11375487629383813,0.01705249348126155,0.09670238281257655,5.028523906253981
298,0.25,480,361,440,0.3829460682899218,0.06939773302258291,0.31354833526733883,16.30451343390162
298,0.5,480,361,440,0.6079862024674569,0.02414569136707956,0.5838405111003774,30.359706577219622
298,0.75,480,361,440,0.7737936127656887,0.09371902671092804,0.6800745860547608,35.36387847484756
298,1.0,480,361,440,0.9541688812984954,0.14054536932158418,0.8136235119769113,42.308422622799384
299,0.0,480,352,449,0.1965083744122942,0.0915558137645872,0.104952560647707,5.457533153680764
299,0.25,480,352,449,0.35268093583200305,-0.005583809446216732,0.3582647452782198,18.62976675446743
299,0.5,480,352,449,0.5946273737712436,0.04873925617710896,0.5458881175941347,28.386182114895004
299,0.75,480,352,449,0.8153840410954638,-0.07278861479975797,0.8881726558952217,46.184978106551526
299,1.0,480,352,449,0.9995479507998435,0.038687907602092696,0.9608600431977509,49.964722246283046
300,0.0,480,356,445,0.10005331469021632,0.07044439095378514,0.029608923736431175,1.5396640342944212
300,0.25,480,356,445,0.39502833532765164,0.07988231259011767,0.31514602273753395,16.387593182351765
300,0.5,480,356,445,0.5609029475635714,0.015619618805658264,0.5452833287579131,28.35473309541148
300,0.75,480,356,445,0.8729978322327886,-0.06821460652562573,0.9412124387584143,48.94304681543755
300,1.0,480,356,445,1.0256883595225614,-0.008874688890577995,1.0345630484131396,53.797278517483264
301,0.0,480,363,438,0.1925312318613886,0.06617960034656138,0.1263516315148272,6.570284838771014
301,0.25,480,363,438,0.32683332063717435,-0.0445281099093636,0.37136143054653803,19.31079438841998
301,0.5,480,363,438,0.6165990725082218,-0.06210266274296507,0.6787017352511868,35.29249023306171
301,0.75,480,363,438,0.8423632083148045,-0.1089688949949918,0.9513321033097962,49.4692693721094
301,1.0,480,363,438,1.096551594966147,-0.08679875390946575,1.1833503488756132,61.53421814153189
302,0.0,480,355,446,0.07418681899771772,0.03396329321993446,0.040223525777783264,2.0916233404447295
302,0.25,480,355,446,0.3997241960756275,-0.06540444750108401,0.4651286435767114,24.186689465988994
302,0.5,480,355,446,0.5787530816085754,-0.06522558181177197,0.6439786634203475,33.48689049785807
302,0.75,480,355,446,0.7830117394063106,-0.08972655604638423,0.872738295452695,45.38239136354014
302,1.0,480,355,446,1.0029203316528643,-0.05055217915343085,1.0534725108062952,54.78057056192735
303,0.0,480,355,446,0.08684465473906172,0.03789782314514152,0.04894683159392019,2.54523524288385
303,0.25,480,355,446,0.3933921120572524,-0.04967868429429197,0.44307079635154434,23.039681410280306
303,0.5,480,355,446,0.605483555844453,-0.043477828843695054,0.6489613846881478,33.745992003783684
303,0.75,480,355,446,0.7997584784316206,-0.06935481435798552,0.8691132927896063,45.193891225059524
303,1.0,480,355,446,0.9966908442282598,0.019047722994482354,0.9776431212337776,50.83744230415643
304,0.0,480,359,442,0.16527069904065173,0.05220586142281128,0.11306483761784043,5.879371556127703
304,0.25,480,359,442,0.39065176362666354,0.03397002346453161,0.35668174016213194,18.54745048843086
304,0.5,480,359,442,0.5913596278616634,-0.028642507380302662,0.6200021352419661,32.24011103258224
304,0.75,480,359,442,0.8910662502783482,0.017416278946590355,0.8736499713317577,45.4297985092514
304,1.0,480,359,442,0.9933568095593353,0.009185819545193548,0.9841709900141417,51.176891480735364
305,0.0,480,349,452,0.16460842243143567,0.039499480272774674,0.125108942158661,6.505664992250372
305,0.25,480,349,452,0.39340349922130124,-0.018729458354511935,0.4121329575758131,21.43091379394228
305,0.5,480,349,452,0.6014667274687876,-0.032395683997061046,0.6338624114658488,32.96084539622414
305,0.75,480,349,452,0.8857279059451968,-0.028188210615526867,0.9139161165607237,47.523638061157634
305,1.0,480,349,452,1.073773346583836,0.10964103812897684,0.9641323084548592,50.13488003965268
306,0.0,480,372,429,0.07766730817002357,0.0016872822981335368,0.07598002587189003,3.9509613453382815
306,0.25,480,372,429,0.32522129462363764,-0.03857917064900056,0.36380046527263826,18.91762419417719
306,0.5,480,372,429,0.5500772111632131,-0.048803691866423214,0.5988809030296361,31.14180695754108
306,0.75,480,372,429,0.7754364516859275,-0.0820964496075553,0.8575329012934828,44.591710867261106
306,1.0,480,372,429,0.9813647276204446,0.09529314045836342,0.8860715871620811,46.075722532428216
307,0.0,480,359,442,0.12271367660440305,0.03256087434412358,0.09015280226027948,4.687945717534533
307,0.25,480,359,442,0.43736359093213806,-0.06823030245516191,0.5055938933873,26.2908824561396
307,0.5,480,359,442,0.5772929700299249,0.03439747924158745,0.5428954907883373,28.23056552099354
307,0.75,480,359,442,0.7614323715328315,-0.07237341018657953,0.833805781719411,43.35790064940937
307,1.0,480,359,442,0.9613411032713381,0.0939085752377911,0.8674325280335471,45.10649145774445
308,0.0,480,350,451,0.1187520037350957,-0.03813700929038966,0.15688901302548536,8.158228677325239
308,0.25,480,350,451,0.3219742466655412,-0.005501322761453657,0.3274755694269949,17.028729610203737
308,0.5,480,350,451,0.5674730518814689,-0.0052370074815436575,0.5727100593630124,29.780923086876648
308,0.75,480,350,451,0.714656510273292,-0.10419592448001211,0.8188524347533042,42.58032660717181
308,1.0,480,350,451,0.9464903698820012,0.028499904278913225,0.9179904656030881,47.73550421136058
309,0.0,480,361,440,0.15412506816773963,0.058134030596873935,0.0959910375708657,4.991533953685017
309,0.25,480,361,440,0.46626604213877015,-0.025149413562491445,0.4914154557012616,25.553603696465604
309,0.5,480,361,440,0.46273939060130004,-0.01298284709963026,0.4757222377009303,24.737556360448377
309,0.75,480,361,440,0.7554315102609203,-0.006730909548674407,0.7621624198095946,39.63244583009892
309,1.0,480,361,440,0.9502367277986172,-0.03747103037177802,0.9877077581703951,51.36080342486055
310,0.0,480,367,434,0.14244286278698848,0.04018184114734175,0.10226102163964668,5.317573125261627
310,0.25,480,367,434,0.3763415165717598,-0.010204225020025045,0.38654574159178484,20.10037856277281
310,0.5,480,367,434,0.5091050889453551,0.12305136187714409,0.38605372706821106,20.074793807546975
310,0.75,480,367,434,0.8509771779281639,0.10318992923014912,0.7477872486980147,38.88493693229677
310,1.0,480,367,434,1.0230344035923686,0.0509774433808273,0.9720569602115414,50.546961931000155
311,0.0,480,363,438,0.11944144465375182,0.026659547242072933,0.0927818974116789,4.824658665407303
311,0.25,480,363,438,0.3259894893984507,-0.032245809936645435,0.3582352993350961,18.628235565424998
311,0.5,480,363,438,0.5606306962050611,-0.011852351363271335,0.5724830475683325,29.769118473553288
311,0.75,480,363,438,0.7801324964383272,0.09737525536723707,0.6827572410710899,35.503376535696674
311,1.0,480,363,438,1.0926396035516917,0.03590381892136864,1.0567357846303231,54.9502608007768
312,0.0,480,357,444,0.10577088517432065,0.025098293169973803,0.08067259200434686,4.194974784226036
312,0.25,480,357,444,0.34794404909469084,0.01603616818180856,0.33190788091288226,17.259209807469876
312,0.5,480,357,444,0.5641161322761887,-0.06681369944213718,0.630929831718326,32.80835124935295
312,0.75,480,357,444,0.7400578087999198,-0.09536887375604028,0.8354266825559602,43.44218749290993
312,1.0,480,357,444,0.995791064572001,-0.03896376677217894,1.03475483134418,53.80725122989735
313,0.0,480,363,438,0.22429788927154706,0.05539149228861094,0.1689063969829361,8.783132643112678
313,0.25,480,363,438,0.32858113591276333,0.005389979373401802,0.3231911565393616,16.805940140046804
313,0.5,480,363,438,0.5935239553085284,0.019220360970237237,0.5743035943382911,29.86378690559114
313,0.75,480,363,438,0.7305002526970106,-0.03809997364113369,0.7686002263381441,39.96721176958349
313,1.0,480,363,438,1.0335039153222274,0.007654956770655823,1.0258489585515715,53.34414584468172
314,0.0,480,356,445,0.17470619697142742,0.03140953641750562,0.14329666055392176,7.451426348803931
314,0.25,480,356,445,0.3347693947480181,-0.08591158059028034,0.42068097533829846,21.87541071759152
314,0.5,480,356,445,0.5540416836076719,-0.021648747490654006,0.5756904310983261,29.935902417112956
314,0.75,480,356,445,0.7078788182800022,-0.014014238920768932,0.7218930572007711,37.5384389744401
314,1.0,480,356,445,0.9462338114051431,-0.010914738916648443,0.9571485503217915,49.77172461673316
315,0.0,480,352,449,0.12538175945010863,0.04668901760417063,0.07869274184593801,4.092022575988777
315,0.25,480,352,449,0.3898419870431565,0.017562033360101578,0.3722799536830549,19.358557591518853
315,0.5,480,352,449,0.599452821492394,-0.04907442935194706,0.648527250844341,33.723417043905734
315,0.75,480,352,449,0.7892242887477369,-0.050059587998823214,0.83928387674656,43.642761590821124
315,1.0,480,352,449,0.9947633527946337,0.06440003543369112,0.9303633173609425,48.378892502769006
316,0.0,480,357,444,0.13635035680661453,0.04086109929346989,0.09548925751314465,4.965441390683521
316,0.25,480,357,444,0.45319327825714295,-0.02345515789219748,0.47664843614934044,24.785718679765704
316,0.5,480,357,444,0.6099306089194977,0.0405440465292183,0.5693865623902795,29.608101244294534
316,0.75,480,357,444,0.7943690090058949,0.08904516002715802,0.7053238489787369,36.67684014689432
316,1.0,480,357,444,1.0047920948204998,-0.0262205106550266,1.0310126054755264,53.61265548472738
317,0.0,480,355,446,0.08152517964782266,0.018433644547337882,0.06309153510048478,3.2807598252252084
317,0.25,480,355,446,0.3450498826194884,-0.009284600026140021,0.3543344826456284,18.425393097572677
317,0.5,480,355,446,0.651045927109611,0.0129720055307595,0.6380739215788515,33.179843922100275
317,0.75,480,355,446,0.9020024060810392,0.0969823497872986,0.8050200562937406,41.86104292727451
317,1.0,480,355,446,1.0707634920214146,0.04452348576162445,1.0262400062597903,53.36448032550909
318,0.0,480,357,444,0.11389373703389367,0.05399163261270561,0.059902104421188054,3.114909429901779
318,0.25,480,357,444,0.2992558862899224,-0.02796383339917367,0.32721971968909613,17.015425423832998
318,0.5,480,357,444,0.6248311579827459,-0.006447906297858094,0.6312790642806041,32.82651134259142
318,0.75,480,357,444,0.7744887661482295,-0.07312690097148586,0.8476156671197151,44.076014690225186
318,1.0,480,357,444,0.9929708935594513,0.008448089335813617,0.9845228042236378,51.19518581962917
319,0.0,480,357,444,0.17717991323183885,0.052514939850819065,0.12466497338101977,6.482578615813028
319,0.25,480,357,444,0.3792681013732789,-0.02745712644538732,0.40672522781866616,21.14971184657064
319,0.5,480,357,444,0.5888650141168823,0.0009608514732065509,0.5879041626436757,30.57101645747114
319,0.75,480,357,444,0.7852578982445009,0.024215842791678523,0.7610420554528222,39.57418688354676
319,1.0,480,357,444,0.984843803117658,0.11306280023618173,0.8717810028814761,45.332612149836756
320,0.0,480,370,431,0.14224125032190665,-0.01920890402692488,0.16145015434883156,8.395408026139242
320,0.25,480,370,431,0.28868450967766085,-0.0028998043783547887,0.29158431405601565,15.162384330912813
320,0.5,480,370,431,0.6403432193674118,0.012795650107616853,0.627547569259795,32.63247360150934
320,0.75,480,370,431,0.8674646955918359,-0.13233796370844916,0.999802659300285,51.98973828361482
320,1.0,480,370,431,1.0810240834166194,0.07025512846045472,1.0107689549561645,52.55998565772055
321,0.0,480,366,435,0.1272551247976507,0.06100095931799675,0.06625416547965393,3.4452166049420043
321,0.25,480,366,435,0.3757771357888435,-0.017739305077544995,0.3935164408663885,20.462854925052202
321,0.5,480,366,435,0.6210461972650153,-0.04233594466739492,0.6633821419324103,34.49587138048533
321,0.75,480,366,435,0.7622221532826247,-0.12164718463177816,0.8838693379144027,45.96120557154894
321,1.0,480,366,435,0.993048515240534,0.03152986140987842,0.9615186538306557,49.998969999194095
